000000013FFEF1C0,162,1
000000013FFEF1C0,163,1
000000013FFEF1C0,164,1
000000013FFEF1C0,165,1
000000013FFEF1C0,166,1
000000013FFEF1C0,167,1
000000013FFEF1C0,168,3
000000013FFEF1C0,169,3
000000013FFEF1C0,170,1
000000013FFEF1C0,171,4
000000013FFEF1C0,172,3
000000013FFEF1C0,173,3
000000013FFEF1C0,174,3
000000013FFEF1C0,175,1
000000013FFEF1C0,176,2
000000013FFEF1C0,177,1
000000013FFEF1C0,178,3
000000013FFEF1C0,179,3
000000013FFEF1C0,180,3
000000013FFEF1C0,181,3
000000013FFEF1C0,182,3
000000013FFEF1C0,183,3
000000013FFEF1C0,184,3
000000013FFEF1C0,185,1
000000013FFEF1C0,186,1
000000013FFEF1C0,187,3
000000013FFEF1C0,188,1
000000013FFEF1C0,189,3
000000013FFEF1C0,190,1
000000013FFEF1C0,191,1
000000013FFEF1C0,192,1
000000013FFEF1C0,193,1
000000013FFEF1C0,194,1
000000013FFEF1C0,195,1
